# Time,Power_Norm,EE_Norm,Cum_Energy_Norm
1926,0.656,0.518,0.864
1927,0.663,0.513,0.865
1928,0.649,0.523,0.865
1929,0.663,0.509,0.866
1930,0.659,0.517,0.866
1931,0.663,0.516,0.867
1932,0.659,0.519,0.867
1933,0.66,0.514,0.868
1934,0.659,0.517,0.868
1935,0.663,0.514,0.869
1936,0.659,0.516,0.869
1937,0.663,0.513,0.87
1938,0.653,0.522,0.87
1939,0.662,0.513,0.871
1940,0.661,0.519,0.871
1941,0.654,0.528,0.872
1942,0.65,0.531,0.873
1943,0.653,0.527,0.873
1944,0.653,0.53,0.874
1945,0.658,0.528,0.874
1946,0.645,0.544,0.875
1947,0.644,0.539,0.875
1948,0.657,0.536,0.876
1949,0.651,0.554,0.876
1950,0.654,0.554,0.877
1951,0.642,0.579,0.877
1952,0.47,0.58,0.878
1953,0.64,0.584,0.878
1954,0.643,0.588,0.879
1955,0.636,0.601,0.879
1956,0.632,0.603,0.88
1957,0.634,0.607,0.88
1958,0.639,0.612,0.881
1959,0.632,0.625,0.881
1960,0.634,0.617,0.882
1961,0.627,0.617,0.882
1962,0.633,0.612,0.883
1963,0.642,0.612,0.883
1964,0.631,0.624,0.884
1965,0.62,0.621,0.884
1966,0.623,0.61,0.885
1967,0.696,0.589,0.885
1968,0.624,0.63,0.886
1969,0.621,0.606,0.886
1970,0.62,0.608,0.887
1971,0.62,0.602,0.887
1972,0.615,0.603,0.888
1973,0.613,0.605,0.888
1974,0.603,0.606,0.889
1975,0.607,0.599,0.889
1976,0.6,0.605,0.89
1977,0.603,0.599,0.89
1978,0.504,0.286,0.891
1979,0.48,0.065,0.891
1980,0.467,0.068,0.891
1981,0.47,0.067,0.892
1982,0.639,0.109,0.892
1983,0.659,0.126,0.893
1984,0.69,0.124,0.893
1985,0.65,0.128,0.894
1986,0.658,0.127,0.894
1987,0.657,0.124,0.895
1988,0.267,0.131,0.895
1989,0.204,0.006,0.895
1990,0.211,0.005,0.895
1991,0.541,0.413,0.896
1992,0.658,0.652,0.896
1993,0.63,0.681,0.897
1994,0.627,0.681,0.897
1995,0.63,0.682,0.898
1996,0.633,0.679,0.898
1997,0.633,0.682,0.899
1998,0.62,0.689,0.899
1999,0.624,0.682,0.9
2000,0.63,0.674,0.9
2001,0.63,0.684,0.901
2002,0.462,0.68,0.901
2003,0.624,0.689,0.902
2004,0.63,0.677,0.902
2005,0.634,0.665,0.903
2006,0.736,0.652,0.903
2007,0.627,0.723,0.904
2008,0.647,0.657,0.904
2009,0.637,0.687,0.905
2010,0.673,0.67,0.905
2011,0.641,0.695,0.906
2012,0.68,0.668,0.906
2013,0.637,0.698,0.907
2014,0.624,0.691,0.907
2015,0.64,0.671,0.908
2016,0.637,0.684,0.909
2017,0.627,0.691,0.909
2018,0.615,0.69,0.91
2019,0.278,0.657,0.91
2020,0.366,0.526,0.91
2021,0.373,0.306,0.91
2022,0.405,0.408,0.911
2023,0.812,0.53,0.911
2024,0.83,0.6,0.912
2025,0.636,0.655,0.912
2026,0.633,0.613,0.913
2027,0.833,0.572,0.914
2028,0.572,0.771,0.914
2029,0.421,0.283,0.914
2030,0.725,0.54,0.915
2031,0.947,0.595,0.916
2032,0.95,0.629,0.917
2033,0.936,0.651,0.917
2034,0.943,0.64,0.918
2035,0.926,0.639,0.919
2036,0.942,0.627,0.92
2037,0.936,0.645,0.92
2038,0.918,0.651,0.921
2039,0.634,0.727,0.922
2040,0.61,0.622,0.922
2041,0.623,0.592,0.923
2042,0.691,0.496,0.923
2043,0.678,0.576,0.924
2044,0.683,0.587,0.924
2045,0.672,0.602,0.925
2046,0.648,0.613,0.925
2047,0.654,0.605,0.926
2048,0.659,0.728,0.926
2049,0.628,0.826,0.927
2050,0.618,0.814,0.927
2051,0.612,0.814,0.928
2052,0.49,0.614,0.928
2053,0.453,0.166,0.929
2054,0.207,0.017,0.929
2055,0.205,0.006,0.929
2056,0.201,0.005,0.929
2057,0.202,0.005,0.929
2058,0.206,0.004,0.929
2059,0.386,0.159,0.93
2060,0.656,0.547,0.93
2061,0.652,0.336,0.931
2062,0.857,0.267,0.931
2063,0.872,0.5,0.932
2064,0.683,0.554,0.933
2065,0.83,0.532,0.933
2066,0.678,0.583,0.934
2067,0.652,0.577,0.934
2068,0.645,0.57,0.935
2069,0.667,0.552,0.935
2070,0.805,0.568,0.936
2071,0.641,0.624,0.937
2072,0.638,0.594,0.937
2073,0.635,0.598,0.938
2074,0.631,0.603,0.938
2075,0.623,0.61,0.939
2076,0.623,0.606,0.939
2077,0.626,0.601,0.94
2078,0.619,0.607,0.94
2079,0.617,0.61,0.941
2080,0.619,0.609,0.941
2081,0.609,0.619,0.942
2082,0.609,0.611,0.942
2083,0.612,0.611,0.943
2084,0.616,0.609,0.943
2085,0.598,0.624,0.944
2086,0.608,0.604,0.944
2087,0.615,0.607,0.944
2088,0.604,0.614,0.945
2089,0.617,0.601,0.945
2090,0.609,0.615,0.946
2091,0.603,0.614,0.946
2092,0.597,0.617,0.947
2093,0.597,0.613,0.947
2094,0.603,0.608,0.948
2095,0.602,0.614,0.948
2096,0.61,0.605,0.949
2097,0.604,0.621,0.949
2098,0.601,0.616,0.95
2099,0.363,0.436,0.95
2100,0.206,0.007,0.95
2101,0.401,0.249,0.951
2102,0.604,0.425,0.951
2103,0.652,0.66,0.952
2104,0.616,0.623,0.952
2105,0.616,0.614,0.953
2106,0.598,0.623,0.953
2107,0.616,0.605,0.954
2108,0.613,0.617,0.954
2109,0.609,0.599,0.955
2110,0.665,0.462,0.955
2111,0.658,0.504,0.956
2112,0.658,0.503,0.956
2113,0.665,0.498,0.957
2114,0.662,0.505,0.957
2115,0.668,0.504,0.958
2116,0.638,0.532,0.958
2117,0.646,0.401,0.959
2118,0.662,0.398,0.959
2119,0.671,0.399,0.96
2120,0.65,0.409,0.96
2121,0.667,0.367,0.961
2122,0.672,0.122,0.961
2123,0.628,0.147,0.962
2124,0.633,0.147,0.962
2125,0.627,0.151,0.963
2126,0.679,0.237,0.963
2127,0.672,0.204,0.964
2128,0.686,0.221,0.965
2129,0.661,0.237,0.965
2130,0.673,0.232,0.966
2131,0.674,0.237,0.966
2132,0.654,0.243,0.967
2133,0.662,0.239,0.967
2134,0.656,0.237,0.968
2135,0.647,0.223,0.968
2136,0.658,0.219,0.969
2137,0.662,0.222,0.969
2138,0.66,0.225,0.97
2139,0.65,0.226,0.97
2140,0.654,0.224,0.971
2141,0.665,0.222,0.971
2142,0.661,0.255,0.972
2143,0.959,0.353,0.973
2144,0.852,0.287,0.973
2145,0.869,0.245,0.974
2146,0.868,0.256,0.975
2147,0.884,0.288,0.975
2148,0.83,0.359,0.976
2149,0.876,0.514,0.977
2150,0.799,0.591,0.978
2151,0.695,0.597,0.978
2152,0.515,0.609,0.978
2153,0.63,0.676,0.979
2154,0.624,0.638,0.979
2155,0.61,0.631,0.98
2156,0.607,0.622,0.98
2157,0.605,0.575,0.981
2158,0.642,0.137,0.981
2159,0.648,0.139,0.982
2160,0.645,0.138,0.982
2161,0.633,0.136,0.983
2162,0.639,0.136,0.984
2163,0.658,0.137,0.984
2164,0.655,0.137,0.985
2165,0.625,0.137,0.985
2166,0.617,0.137,0.986
2167,0.649,0.137,0.986
2168,0.65,0.138,0.987
2169,0.639,0.137,0.987
2170,0.656,0.136,0.988
2171,0.626,0.137,0.988
2172,0.661,0.135,0.989
2173,0.64,0.138,0.989
2174,0.654,0.138,0.99
2175,0.603,0.139,0.99
2176,0.651,0.135,0.991
2177,0.672,0.137,0.991
2178,0.661,0.136,0.992
2179,0.632,0.17,0.992
2180,0.203,0.007,0.992
2181,0.208,0.007,0.993
2182,0.208,0.006,0.993
2183,0.209,0.006,0.993
2184,0.207,0.006,0.993
2185,0.208,0.006,0.993
2186,0.212,0.006,0.993
2187,0.212,0.006,0.994
2188,0.209,0.006,0.994
2189,0.209,0.006,0.994
2190,0.208,0.005,0.994
2191,0.208,0.005,0.994
2192,0.207,0.005,0.994
2193,0.209,0.005,0.995
2194,0.207,0.004,0.995
2195,0.208,0.004,0.995
2196,0.369,0.199,0.995
2197,0.663,0.548,0.996
2198,0.633,0.608,0.996
2199,0.608,0.62,0.997
2200,0.559,0.562,0.997
2201,0.647,0.583,0.998
2202,0.45,0.618,0.998
2203,0.611,0.615,0.999
2204,0.619,0.605,0.999
2205,0.607,0.617,1
2206,0.554,0.664,1
